127.0.0.1 - - [21/Jul/2020:17:30:14 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu3evQxSe0PHI1Yay&ps=500&p=1 HTTP/1.1" 200 - "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAu"
127.0.0.1 - - [21/Jul/2020:17:30:14 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu3iWQxSe0PHI1Ydl&ps=500&p=1 HTTP/1.1" 200 - "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAv"
127.0.0.1 - - [21/Jul/2020:17:30:14 -0400] "GET /api/metrics/search?f=name,description,direction,qualitative,custom&ps=500&p=1 HTTP/1.1" 200 - "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAw"
127.0.0.1 - - [21/Jul/2020:17:30:16 -0400] "GET /batch/project.protobuf?key=test1 HTTP/1.1" 200 148 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAx"
127.0.0.1 - - [21/Jul/2020:17:30:19 -0400] "POST /api/ce/submit?projectKey=test1&projectName=test1 HTTP/1.1" 200 44 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAAy"
0:0:0:0:0:0:0:1 - - [21/Jul/2020:17:36:28 -0400] "GET /api/system/status HTTP/1.1" 200 76 "-" "python-requests/2.21.0" "AXNyPK2KWExFZcQpAAAz"
127.0.0.1 - - [21/Jul/2020:17:36:29 -0400] "GET /batch/index HTTP/1.1" 200 - "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAA0"
127.0.0.1 - - [21/Jul/2020:17:36:30 -0400] "GET /api/settings/values.protobuf HTTP/1.1" 200 4734 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAA1"
127.0.0.1 - - [21/Jul/2020:17:36:30 -0400] "GET /api/plugins/installed HTTP/1.1" 200 - "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAA2"
127.0.0.1 - - [21/Jul/2020:17:36:31 -0400] "GET /api/settings/values.protobuf?component=test1 HTTP/1.1" 200 4738 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAA3"
127.0.0.1 - - [21/Jul/2020:17:36:31 -0400] "GET /api/qualityprofiles/search.protobuf?project=test1 HTTP/1.1" 200 2018 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAA4"
127.0.0.1 - - [21/Jul/2020:17:36:31 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu2iuQxSe0PHI1Xu6&ps=500&p=1 HTTP/1.1" 200 5624 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAA5"
127.0.0.1 - - [21/Jul/2020:17:36:31 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu2mIQxSe0PHI1Xvw&ps=500&p=1 HTTP/1.1" 200 7603 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAA6"
127.0.0.1 - - [21/Jul/2020:17:36:31 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu2oMQxSe0PHI1XwP&ps=500&p=1 HTTP/1.1" 200 11 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAA7"
127.0.0.1 - - [21/Jul/2020:17:36:32 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu2reQxSe0PHI1Xxq&ps=500&p=1 HTTP/1.1" 200 6187 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAA8"
127.0.0.1 - - [21/Jul/2020:17:36:32 -0400] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt&activation=true&qprofile=AXMuu2o0QxSe0PHI1Xww&ps=500&p=1 HTTP/1.1" 200 8092 "-" "ScannerCLI/4.4.0.2170" "AXNyPK2KWExFZcQpAAA9"
